WindSea_NOm,NOm,6,0,1,Wind,0,0,0,WS_NOm,0
PV_NOm,NOm,6,0,1,Solar,0,0,0,PV_NOm,0
SolarTh_NOm,NOm,6,0,1,Solar,0,0,0,PV_NOm,0
OtherRES_NOm,NOm,6,0,1,OtherRes_NO,0,0,0,-,0
OtherNonRES_NOm,NOm,6,20,1,OtherNonRes_NO,0,0,0,-,0
Biofuels_NOm,NOm,6,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_NOm,NOm,6,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_NOm,NOm,6,1424,142,DSR,0.25,0.05,48,-,0
Battery_NOm,NOm,6,0,1,Battery,0.2,0.05,48,-,0
ReservesNOm,NOm,6,-150,1,RS,0,0,0,-,0
Nuclear_NOn,NOn,7,0,1,Nuclear,0.05,0.15,96,-,0
Lignite_NOn,NOn,7,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_NOn,NOn,7,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_NOn,NOn,7,0,1,GasUdland,0.05,0.073972603,48,-,0
Oil_NOn,NOn,7,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_NOn,NOn,7,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_NOn,NOn,7,0,1,HydroRes,0.05,0.11,48,-,0
HydroPump_NOn,NOn,7,5900,118,HydroRes,0.05,0.11,48,-,0
WindLand_NOn,NOn,7,2000,1,Wind,0,0,0,WL_NOn,0
WindSea_NOn,NOn,7,0,1,Wind,0,0,0,WS_NOn,0
PV_NOn,NOn,7,0,1,Solar,0,0,0,PV_NOn,0
SolarTh_NOn,NOn,7,0,1,Solar,0,0,0,PV_NOn,0
OtherRES_NOn,NOn,7,40,1,OtherRes_NOn,0,0.25,0,-,0
OtherNonRES_NOn,NOn,7,195,4,OtherNonRes_NO,0,0,0,-,0
Biofuels_NOn,NOn,7,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_NOn,NOn,7,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_NOn,NOn,7,1296,130,DSR,0.25,0.05,48,-,0
Battery_NOn,NOn,7,0,1,Battery,0.2,0.05,48,-,0
ReservesNOn,NOn,7,-150,1,RS,0,0,0,-,0
Nuclear_NOs,NOs,8,0,1,Nuclear,0.05,0.15,96,-,0
Lignite_NOs,NOs,8,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_NOs,NOs,8,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_NOs,NOs,8,0,1,GasUdland,0.05,0.073972603,48,-,0
Oil_NOs,NOs,8,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_NOs,NOs,8,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_NOs,NOs,8,0,1,HydroRes,0.05,0.11,48,-,0
HydroPump_NOs,NOs,8,24780,496,HydroRes,0.05,0.11,48,-,0
WindLand_NOs,NOs,8,4324,1,Wind,0,0,0,WL_NOs,0
WindSea_NOs,NOs,8,0,1,Wind,0,0,0,WS_NOs,0
PV_NOs,NOs,8,1000,1,Solar,0,0,0,PV_NOs,0
SolarTh_NOs,NOs,8,0,1,Solar,0,0,0,PV_NOs,0
OtherRES_NOs,NOs,8,36,1,OtherRes_NO,0,0,0,-,0
OtherNonRES_NOs,NOs,8,50,1,OtherNonRes_NO,0,0,0,-,0
Biofuels_NOs,NOs,8,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_NOs,NOs,8,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_NOs,NOs,8,3584,358,DSR,0.25,0.05,48,-,0
Battery_NOs,NOs,8,0,1,Battery,0.2,0.05,48,-,0
ReservesNOs,NOs,8,-600,1,RS,0,0,0,-,0
Nuclear_SE1,SE1,9,0,1,NuclearSweden,0.05,0.16,96,-,0
Lignite_SE1,SE1,9,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_SE1,SE1,9,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_SE1,SE1,9,0,1,GasUdland,0.05,0.073972603,48,-,0
Oil_SE1,SE1,9,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_SE1,SE1,9,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_SE1,SE1,9,5315,106,HydroRes,0.05,0.11,48,-,0
HydroPump_SE1,SE1,9,0,1,HydroPumpOL,0.2,0.05,48,-,0
WindLand_SE1,SE1,9,5466,1,Wind,0,0,0,WL_SE1,0
WindSea_SE1,SE1,9,0,1,Wind,0,0,0,WS_SE1,0
PV_SE1,SE1,9,20,1,Solar,0,0,0,PV_SE1,0
SolarTh_SE1,SE1,9,0,1,Solar,0,0,0,PV_SE1,0
OtherRES_SE1,SE1,9,276,1,MustRun,0,0,0,OtherRes_SE1,0
OtherNonRES_SE1,SE1,9,0,1,OtherNONRE,0.091666667,0.073972603,48,ICHP,0
Biofuels_SE1,SE1,9,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_SE1,SE1,9,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_SE1,SE1,9,0,1,DSR,0.25,0.05,48,-,0
Battery_SE1,SE1,9,340,34,Battery,0.2,0.05,48,-,0
ReservesSE1,SE1,9,-410,1,RS,0,0,0,-,0
Nuclear_SE2,SE2,10,0,1,NuclearSweden,0.05,0.16,96,-,0
Lignite_SE2,SE2,10,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_SE2,SE2,10,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_SE2,SE2,10,53,1,GasUdland,0.05,0.073972603,48,-,0
Oil_SE2,SE2,10,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_SE2,SE2,10,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_SE2,SE2,10,8055,161,HydroRes,0.05,0.11,48,-,0
HydroPump_SE2,SE2,10,0,1,HydroPumpOL,0.2,0.05,48,-,0
WindLand_SE2,SE2,10,7956,1,Wind,0,0,0,WL_SE2,0
WindSea_SE2,SE2,10,0,1,Wind,0,0,0,WS_SE2,0
PV_SE2,SE2,10,340,1,Solar,0,0,0,PV_SE2,0
SolarTh_SE2,SE2,10,0,1,Solar,0,0,0,PV_SE2,0
OtherRES_SE2,SE2,10,575,1,MustRun,0,0,0,OtherRes_SE2,0
OtherNonRES_SE2,SE2,10,0,1,OtherNONRE,0.091666667,0.073972603,48,ICHP,0
Biofuels_SE2,SE2,10,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_SE2,SE2,10,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_SE2,SE2,10,0,1,DSR,0.25,0.05,48,-,0
Battery_SE2,SE2,10,591,59,Battery,0.2,0.05,48,-,0
ReservesSE2,SE2,10,-1040,1,RS,0,0,0,-,0
Nuclear_SE3,SE3,11,0,1,NuclearSweden,0.05,0.16,96,-,0
Lignite_SE3,SE3,11,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_SE3,SE3,11,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_SE3,SE3,11,324,3,GasUdland,0.05,0.073972603,48,-,0
Oil_SE3,SE3,11,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_SE3,SE3,11,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_SE3,SE3,11,2911,58,HydroRes,0.05,0.11,48,-,0
HydroPump_SE3,SE3,11,0,1,HydroPumpOL,0.2,0.05,48,-,0
WindLand_SE3,SE3,11,5753,1,Wind,0,0,0,WL_SE3,0
WindSea_SE3,SE3,11,1770,1,Wind,0,0,0,WS_SE3,0
PV_SE3,SE3,11,5110,1,Solar,0,0,0,PV_SE3,0
SolarTh_SE3,SE3,11,0,1,Solar,0,0,0,PV_SE3,0
OtherRES_SE3,SE3,11,2633,1,MustRun,0,0,0,OtherRes_SE3,0
OtherNonRES_SE3,SE3,11,0,1,OtherNONRE,0.091666667,0.073972603,48,ICHP,0
Biofuels_SE3,SE3,11,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_SE3,SE3,11,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_SE3,SE3,11,0,1,DSR,0.25,0.05,48,-,0
Battery_SE3,SE3,11,2812,281,Battery,0.2,0.05,48,-,0
ReservesSE3,SE3,11,-130,1,RS,0,0,0,-,0
Nuclear_SE4,SE4,12,0,1,NuclearSweden,0.05,0.16,96,-,0
Lignite_SE4,SE4,12,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_SE4,SE4,12,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_SE4,SE4,12,0,1,GasUdland,0.05,0.073972603,48,-,0
Oil_SE4,SE4,12,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_SE4,SE4,12,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_SE4,SE4,12,349,7,HydroRes,0.05,0.11,48,-,0
HydroPump_SE4,SE4,12,0,1,HydroPumpOL,0.2,0.05,48,-,0
WindLand_SE4,SE4,12,4091,1,Wind,0,0,0,WL_SE4,0
WindSea_SE4,SE4,12,760,1,Wind,0,0,0,WS_SE4,0
PV_SE4,SE4,12,1900,1,Solar,0,0,0,PV_SE4,0
SolarTh_SE4,SE4,12,0,1,Solar,0,0,0,PV_SE4,0
OtherRES_SE4,SE4,12,701,1,MustRun,0,0,0,OtherRes_SE4,0
OtherNonRES_SE4,SE4,12,0,1,OtherNONRE,0.091666667,0.073972603,48,ICHP,0
Biofuels_SE4,SE4,12,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_SE4,SE4,12,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_SE4,SE4,12,0,1,DSR,0.25,0.05,48,-,0
Battery_SE4,SE4,12,756,76,Battery,0.2,0.05,48,-,0
ReservesSE4,SE4,12,-50,1,RS,0,0,0,-,0
Nuclear_FI,FI,13,3690,4,NuclearFI,0.05,0.039,96,-,0
Lignite_FI,FI,13,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_FI,FI,13,737,2,KulUdland,0.091666667,0.073972603,48,-,0
Gas_FI,FI,13,605,6,GasUdland,0.05,0.073972603,48,-,0
Oil_FI,FI,13,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_FI,FI,13,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_FI,FI,13,3200,64,HydroRes,0.05,0.11,48,-,0
HydroPump_FI,FI,13,0,1,HydroPumpOL,0.2,0.05,48,-,0
WindLand_FI,FI,13,14609,1,Wind,0,0,0,WL_FI,0
WindSea_FI,FI,13,42,1,Wind,0,0,0,WS_FI,0
PV_FI,FI,13,1600,1,Solar,0,0,0,PV_FI,0
SolarTh_FI,FI,13,0,1,Solar,0,0,0,PV_FI,0
OtherRES_FI,FI,13,3043,1,MustRun,0,0,0,OtherRes_FI,0
OtherNonRES_FI,FI,13,1805,1,MustRun,0,0,0,OtherNonRes_FI,0
Biofuels_FI,FI,13,0,1,Biofuels,0.091666667,0.073972603,48,-,0
Peat_FI,FI,13,0,1,Peat,0.091666667,0.073972603,48,-,0
DSR_FI,FI,13,8550,855,DSR,0.25,0.05,48,-,0
Battery_FI,FI,13,1900,190,Battery,0.2,0.05,48,-,0
ReservesFI,FI,13,-1700,1,RS,0,0,0,-,0
Nuclear_DELU,DELU,14,0,1,Kernekraft_DELU,0.05,0.068,96,-,0
Lignite_DELU,DELU,14,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_DELU,DELU,14,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_DELU,DELU,14,21176,212,GasUdland,0.05,0.073972603,48,-,0
Oil_DELU,DELU,14,223,4,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_DELU,DELU,14,4082,1,ROR,0,0,0,HY_DELU,0
HydroTurbine_DELU,DELU,14,2941,59,HydroRes,0.05,0.11,48,HYlimit_DELU,0
HydroPump_DELU,DELU,14,6056,121,HydroPumpCL,0.2,0.05,48,-,0
WindLand_DELU,DELU,14,91150,1,Wind,0,0,0,WL_DELU,0
WindSea_DELU,DELU,14,35551,1,Wind,0,0,0,WS_DELU,0
PV_DELU,DELU,14,98824,1,Solar,0,0,0,PV_DELU,0
SolarTh_DELU,DELU,14,0,1,Solar,0,0,0,PV_DELU,0
OtherRES_DELU,DELU,14,5288,106,OtherRes_DELU,0,0.341902962,0,-,0
